Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,1761,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,9102,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H20,Non-operating expenses,Financial performance,743,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H21,Opening stocks,Financial performance,2854,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H22,Closing stocks,Financial performance,2670,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H23,Surplus before income tax,Financial performance,18220,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H24,Total assets,Financial position,318906,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H25,Current assets,Financial position,38448,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H26,Fixed tangible assets,Financial position,239951,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H27,Additions to fixed assets,Financial position,33022,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,16646,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H29,Other assets,Financial position,40507,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H30,Total equity and liabilities,Financial position,318906,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,160870,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H32,Current liabilities,Financial position,57350,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H33,Other liabilities,Financial position,100686,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars,H34,Total income per employee count,Financial ratios,2085800,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Dollars,H35,Surplus per employee count,Financial ratios,988900,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H36,Current ratio,Financial ratios,67,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H37,Quick ratio,Financial ratios,62,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H39,Return on equity,Financial ratios,11,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 3,LL12,Property Operators and Real Estate Services,Percentage,H41,Liabilities structure,Financial ratios,50,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H01,Total income,Financial performance,31471,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H04,Sales of goods and services,Financial performance,21486,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1554,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,44,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H07,Non-operating income,Financial performance,8387,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H08,Total expenditure,Financial performance,14816,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H09,Interest and donations,Financial performance,3346,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H10,Indirect taxes,Financial performance,818,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H11,Depreciation,Financial performance,1976,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H12,Salaries and wages paid,Financial performance,899,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,0,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7116,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H20,Non-operating expenses,Financial performance,661,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H21,Opening stocks,Financial performance,2808,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H22,Closing stocks,Financial performance,2580,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H23,Surplus before income tax,Financial performance,16427,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H24,Total assets,Financial position,313035,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H25,Current assets,Financial position,36298,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H26,Fixed tangible assets,Financial position,237770,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H27,Additions to fixed assets,Financial position,32432,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H28,Disposals of fixed assets,Financial position,16394,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H29,Other assets,Financial position,38967,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H30,Total equity and liabilities,Financial position,313035,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,158354,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H32,Current liabilities,Financial position,55415,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars (millions),H33,Other liabilities,Financial position,99265,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars,H34,Total income per employee count,Financial ratios,5308100,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Dollars,H35,Surplus per employee count,Financial ratios,2770700,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Percentage,H36,Current ratio,Financial ratios,66,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Percentage,H37,Quick ratio,Financial ratios,61,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 class L671200
2022,Level 4,LL122,Non-Residential Property Operation,Percentage,H41,Liabilities structure,Financial ratios,51,ANZSIC06 class L671200
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H01,Total income,Financial performance,6959,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H04,Sales of goods and services,Financial performance,6799,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,61,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,50,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H07,Non-operating income,Financial performance,50,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H08,Total expenditure,Financial performance,5210,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H09,Interest and donations,Financial performance,52,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H10,Indirect taxes,Financial performance,21,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H11,Depreciation,Financial performance,140,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,1168,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,1761,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1986,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H20,Non-operating expenses,Financial performance,82,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H21,Opening stocks,Financial performance,46,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H22,Closing stocks,Financial performance,90,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H23,Surplus before income tax,Financial performance,1793,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H24,Total assets,Financial position,5872,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H25,Current assets,Financial position,2151,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H26,Fixed tangible assets,Financial position,2181,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H27,Additions to fixed assets,Financial position,591,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,253,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H29,Other assets,Financial position,1540,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H30,Total equity and liabilities,Financial position,5872,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2516,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H32,Current liabilities,Financial position,1934,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars (millions),H33,Other liabilities,Financial position,1421,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars,H34,Total income per employee count,Financial ratios,556900,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Dollars,H35,Surplus per employee count,Financial ratios,143500,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Percentage,H36,Current ratio,Financial ratios,111,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Percentage,H37,Quick ratio,Financial ratios,107,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Percentage,H39,Return on equity,Financial ratios,71,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Percentage,H40,Return on total assets,Financial ratios,31,ANZSIC06 group L672
2022,Level 4,LL123,Real Estate Services,Percentage,H41,Liabilities structure,Financial ratios,43,ANZSIC06 group L672
2022,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H01,Total income,Financial performance,66714,ANZSIC06 divisions M and N
2022,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H04,Sales of goods and services,Financial performance,62763,ANZSIC06 divisions M and N
2022,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1953,ANZSIC06 divisions M and N
2022,Level 1,MN,"Professional, Scientific, Technical, Administrative and Support Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,759,ANZSIC06 divisions M and N
